,Unnamed: 0,Unnamed: 0.1,Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1051,1051,1051,4-October-2016,257.0,259.85,255.0,258.2,257.54123245881635,983400,8293,253266048.0,217400,22.11,4.85,1.2
1052,1052,1052,3-October-2016,254.65,256.8,250.1,256.05,253.48914251202004,1476907,12259,374379889.0,490208,33.19,6.7,1.4
1053,1053,1053,30-September-2016,249.45,253.35,247.0,252.3,251.54197365155144,1462477,10883,367874351.0,464410,31.76,6.35,2.85
1054,1054,1054,29-September-2016,263.4,263.65,243.8,251.0,251.32036431421525,4073297,25710,1023702486.0,1508985,37.05,19.85,-12.4
1055,1055,1055,28-September-2016,261.0,262.3,259.15,260.8,261.25992565004026,1724547,7714,450555021.0,840299,48.73,3.15,-0.2
1056,1056,1056,27-September-2016,262.5,266.5,259.5,260.8,261.394651245629,1793913,11757,468919263.0,879571,49.03,7.0,-1.7
1057,1057,1057,26-September-2016,270.4,270.4,262.5,263.2,264.31748204453737,2966089,17501,783989176.0,1655847,55.83,7.9,-7.2
1058,1058,1058,23-September-2016,275.55,276.35,270.1,271.8,273.00469837878524,2407639,13858,657296759.0,1290156,53.59,6.25,-3.75
1059,1059,1059,22-September-2016,276.0,277.5,272.4,275.55,275.6114055471465,1407210,9312,387843126.0,623959,44.34,5.1,-0.45
1060,1060,1060,21-September-2016,272.55,272.9,266.95,269.65,270.06186145070143,750823,6433,202768657.0,209334,27.88,5.95,-2.9
1061,1061,1061,20-September-2016,272.9,274.1,269.25,272.0,271.6186707690486,608427,4925,165260133.0,222690,36.6,4.85,-0.9
1062,1062,1062,19-September-2016,269.0,272.6,268.1,271.85,271.44301807154,812161,6175,220455433.0,326556,40.21,4.5,2.85
1063,1063,1063,16-September-2016,273.0,275.6,266.4,267.55,270.28247246057157,1811766,9935,489688594.0,892411,49.26,9.2,-5.45
1064,1064,1064,15-September-2016,272.0,273.85,268.45,270.65,270.0949851054854,694551,5649,187594742.0,212301,30.57,5.4,-1.35
1065,1065,1065,14-September-2016,268.0,273.7,266.5,271.6,271.5043519492481,917405,7884,249079450.0,215161,23.45,7.2,3.6
1066,1066,1066,12-September-2016,267.0,270.1,263.0,268.75,267.9282300280707,2899820,21319,776943640.0,1354583,46.71,7.1,1.75
1067,1067,1067,9-September-2016,277.0,277.0,270.05,274.15,273.4818993750768,1472021,9801,402571099.0,379336,25.77,6.95,-2.85
1068,1068,1068,8-September-2016,278.95,280.6,275.6,276.35,278.45872236773454,1335893,16236,371991058.0,557806,41.76,5.0,-2.6
1069,1069,1069,7-September-2016,273.1,283.6,272.2,278.15,277.46684095620805,3198509,24204,887480188.0,1202477,37.59,11.4,5.05
1070,1070,1070,6-September-2016,262.0,273.2,262.0,272.45,264.2062596817018,4028863,16516,1064450824.0,3108279,77.15,11.2,10.45
1071,1071,1071,2-September-2016,262.0,264.3,260.25,261.35,261.90676675387533,616529,5493,161473117.0,206528,33.5,4.05,-0.65
1072,1072,1072,1-September-2016,257.95,263.9,257.95,260.9,261.873698708036,946079,9999,247753207.0,252568,26.7,5.95,2.95
1073,1073,1073,31-August-2016,257.0,260.6,256.8,257.7,258.53577796613763,1081853,9105,279697707.0,267748,24.75,3.8,0.7
1074,1074,1074,30-August-2016,251.4,257.5,251.4,256.15,255.05537499616486,912596,11363,232762515.0,373118,40.89,6.1,4.75
1075,1075,1075,29-August-2016,245.95,252.5,244.8,250.4,248.1521615069946,792040,8126,196546438.0,213499,26.96,7.7,4.45
1076,1076,1076,26-August-2016,248.95,249.0,243.4,245.25,245.83863262809987,779978,7668,191748725.0,252778,32.41,5.6,-3.7
1077,1077,1077,25-August-2016,248.9,250.15,246.1,247.15,248.46114997668064,450270,4772,111874602.0,128134,28.46,4.05,-1.75
1078,1078,1078,24-August-2016,250.15,251.65,248.15,248.9,250.07561381273723,525486,4895,131411234.0,116901,22.25,3.5,-1.25
1079,1079,1079,23-August-2016,251.3,252.1,248.9,250.15,250.11927327615712,710201,5387,177634958.0,242684,34.17,3.2,-1.15
1080,1080,1080,22-August-2016,254.7,255.8,248.95,252.15,252.0394803847456,632314,5646,159368092.0,136091,21.52,6.85,-2.55
1081,1081,1081,19-August-2016,253.1,255.6,251.7,254.0,254.0087935902948,1032684,9718,262310817.0,376285,36.44,3.9,0.9
1082,1082,1082,18-August-2016,248.1,253.85,247.75,252.85,252.1700570382856,1239343,8530,312525195.0,482914,38.97,6.1,4.75
1083,1083,1083,17-August-2016,248.7,251.35,245.1,247.3,248.28334915490132,1057628,10906,262591422.0,247875,23.44,6.25,-1.4
1084,1084,1084,16-August-2016,249.15,249.45,243.9,248.7,247.17050455633202,753018,7301,186123839.0,257371,34.18,5.55,-0.45
1085,1085,1085,12-August-2016,244.15,247.6,241.3,245.95,245.3812827485241,795074,7428,195096278.0,256682,32.28,6.3,1.8
1086,1086,1086,11-August-2016,240.0,243.5,237.35,242.35,240.97855533724584,625004,6985,150612561.0,135611,21.7,6.15,2.35
1087,1087,1087,10-August-2016,246.65,246.65,238.55,239.3,241.09248524806748,787185,7407,189784388.0,282592,35.9,8.1,-7.35
1088,1088,1088,9-August-2016,245.4,248.45,244.5,245.35,246.24271726003346,621847,6162,153125295.0,149584,24.05,3.95,-0.05
1089,1089,1089,8-August-2016,246.9,247.6,244.7,245.25,245.9156247184222,566007,6014,139189965.0,198628,35.09,2.9,-1.65
1090,1090,1090,5-August-2016,243.25,248.8,243.25,246.1,246.2871649581305,3781990,10648,931455595.0,2841372,75.13,5.55,2.85
1091,1091,1091,4-August-2016,244.05,245.0,236.95,240.65,239.2490038083393,1847787,12751,442081199.0,888774,48.1,8.05,-3.4
1092,1092,1092,3-August-2016,245.4,247.2,240.5,242.0,244.92985677351777,1751003,9892,428872914.0,963086,55.0,6.7,-3.4
1093,1093,1093,2-August-2016,250.0,250.9,245.0,245.35,246.8116746834061,1263606,15976,311872713.0,384891,30.46,5.9,-4.65
1094,1094,1094,1-August-2016,257.0,261.45,248.5,249.2,252.4034209944978,3893020,27024,982611566.0,2322806,59.67,12.95,-7.8
1095,1095,1095,29-July-2016,271.0,271.2,262.0,262.85,264.81607536088364,1458157,13532,386143414.0,359539,24.66,9.2,-8.15
1096,1096,1096,28-July-2016,273.4,274.0,270.4,272.1,272.38483770177106,1032482,9203,281232442.0,347164,33.62,3.6,-1.3
1097,1097,1097,27-July-2016,262.3,273.6,262.3,269.9,269.7730786507617,1362428,14685,367546396.0,287757,21.12,11.3,7.6
1098,1098,1098,26-July-2016,269.0,269.6,260.4,262.05,265.03133549366083,899555,6784,238410263.0,359285,39.94,9.2,-6.95
1099,1099,1099,25-July-2016,263.0,270.8,260.75,269.15,264.2943915329321,5510668,7781,1456438646.0,4728440,85.81,10.05,6.15
1100,1100,1100,22-July-2016,262.0,264.5,258.8,263.55,261.82739816219606,489062,4856,128049831.0,104665,21.4,5.7,1.55
1101,1101,1101,21-July-2016,267.0,269.05,261.4,261.9,263.8711845882541,838114,7953,221154134.0,250313,29.87,7.65,-5.1
1102,1102,1102,20-July-2016,267.5,268.35,265.55,267.6,267.26745113526243,384889,5276,102868302.0,56527,14.69,2.8,0.1
1103,1103,1103,19-July-2016,265.0,270.25,263.25,269.15,267.95451025268227,894839,8373,239776146.0,223944,25.03,7.0,4.15
1104,1104,1104,18-July-2016,266.0,271.25,262.9,263.6,267.45526811708885,1086764,10604,290660757.0,304777,28.04,8.35,-2.4
1105,1105,1105,15-July-2016,270.0,270.0,263.6,265.2,266.18546985402094,838271,8734,223135560.0,189454,22.6,6.4,-4.8
1106,1106,1106,14-July-2016,261.8,269.0,259.75,268.25,264.91997068523267,1064310,10416,281956974.0,348200,32.72,9.25,6.45
1107,1107,1107,13-July-2016,262.8,267.9,259.3,261.15,264.82087511809766,4392550,16994,1163238935.0,2667927,60.74,8.6,-1.65
1108,1108,1108,12-July-2016,252.0,262.0,250.8,261.55,256.82844302017554,2395927,16276,615342201.0,1096927,45.78,11.2,9.55
1109,1109,1109,11-July-2016,246.0,250.65,246.0,249.85,249.64675292860005,808236,8183,201773493.0,309075,38.24,4.65,3.85
1110,1110,1110,8-July-2016,243.6,244.15,239.65,241.55,241.11234837686436,784346,7060,189115506.0,210348,26.82,4.5,-2.05
1111,1111,1111,7-July-2016,245.3,247.2,243.85,244.45,245.64438372413207,472110,4325,115971170.0,70400,14.91,3.35,-0.85
1112,1112,1112,5-July-2016,250.4,251.0,244.4,245.3,247.81046975168488,948714,8798,235101262.0,298242,31.44,6.6,-5.1
1113,1113,1113,4-July-2016,242.0,248.5,241.0,247.55,245.94591226921185,830632,8540,204290545.0,284987,34.31,7.5,5.55
1114,1114,1114,1-July-2016,242.8,242.8,239.6,240.4,241.25424318217742,537745,5011,129733263.0,171369,31.87,3.2,-2.4
1115,1115,1115,30-June-2016,239.25,242.4,239.0,240.2,240.91232467219842,656342,8062,158120877.0,163810,24.96,3.4,0.95
1116,1116,1116,29-June-2016,235.4,238.2,234.4,236.5,236.11740120033244,662983,6090,156541823.0,175779,26.51,3.8,1.1
1117,1117,1117,28-June-2016,231.4,234.15,230.0,233.1,232.1131290038209,722591,8680,167722858.0,192318,26.62,4.15,1.7
1118,1118,1118,27-June-2016,231.25,234.6,229.95,232.85,232.88056612808586,889622,10724,207175675.0,156270,17.57,4.65,1.6
1119,1119,1119,24-June-2016,229.9,232.8,221.35,231.05,226.7499608466376,2854161,23935,647180895.0,759705,26.62,11.45,1.15
1120,1120,1120,23-June-2016,239.8,241.45,236.1,240.85,238.6626465549473,895995,7684,213840538.0,280058,31.26,5.35,1.05
1121,1121,1121,22-June-2016,239.45,242.25,236.05,238.7,239.29738130612884,664988,6480,159129887.0,125737,18.91,6.2,-0.75
1122,1122,1122,21-June-2016,240.05,240.95,236.35,238.2,238.954805180748,702138,6905,167779249.0,103390,14.73,4.6,-1.85
1123,1123,1123,20-June-2016,234.5,239.5,233.9,238.25,237.5396340482177,776769,8057,184513424.0,151413,19.49,5.6,3.75
1124,1124,1124,17-June-2016,241.9,242.25,235.1,238.35,238.83543263166507,1063133,11331,253913830.0,277148,26.07,7.15,-3.55
1125,1125,1125,16-June-2016,243.5,243.85,238.5,239.6,240.48386627950092,1348604,11575,324317504.0,400679,29.71,5.35,-3.9
1126,1126,1126,15-June-2016,246.7,249.55,241.55,248.35,246.02194334618088,1226431,10367,301728938.0,309452,25.23,8.0,1.65
1127,1127,1127,14-June-2016,247.45,247.45,244.6,245.35,245.82349249155845,536929,5773,131989762.0,73940,13.77,2.85,-2.1
1128,1128,1128,13-June-2016,248.0,248.3,242.75,244.1,244.13367571818299,927027,10575,226318509.0,262125,28.28,5.55,-3.9
1129,1129,1129,10-June-2016,254.0,257.6,251.6,252.65,253.9486308942392,931630,10010,236586163.0,137203,14.73,6.0,-1.35
1130,1130,1130,9-June-2016,257.4,259.0,253.25,254.55,256.18673575978534,927637,11972,237648295.0,183210,19.75,5.75,-2.85
1131,1131,1131,8-June-2016,254.6,261.0,252.75,257.6,257.64232879630947,1295416,15059,333753995.0,347282,26.81,8.25,3.0
1132,1132,1132,7-June-2016,244.2,254.5,244.2,253.85,250.6024581023888,1587322,21421,397786795.0,405454,25.54,10.3,9.65
1133,1133,1133,6-June-2016,244.0,245.85,242.15,243.35,243.6911207191237,582153,6037,141865517.0,198769,34.14,3.7,-0.65
1134,1134,1134,3-June-2016,243.0,246.2,242.0,243.65,244.36653499594075,897947,9540,219428197.0,264233,29.43,4.2,0.65
1135,1135,1135,2-June-2016,239.1,242.25,237.55,241.25,240.55862552510442,666058,6626,160225997.0,146434,21.99,4.7,2.15
1136,1136,1136,1-June-2016,244.7,245.55,239.1,240.1,241.8851380112728,876269,6978,211956448.0,269186,30.72,6.45,-4.6
1137,1137,1137,31-May-2016,247.05,248.9,241.6,245.2,245.05911879326268,1358705,12038,332963050.0,202213,14.88,7.3,-1.85
1138,1138,1138,30-May-2016,244.0,246.65,239.0,244.7,243.7922542031785,1471327,14620,358698126.0,417383,28.37,7.65,0.7
1139,1139,1139,27-May-2016,239.75,247.95,238.55,243.0,244.25607577261485,1486025,18424,362970635.0,329306,22.16,9.4,3.25
1140,1140,1140,26-May-2016,235.1,242.45,233.0,240.7,238.3259796563843,1205882,14469,287393009.0,238876,19.81,9.45,5.6
1141,1141,1141,25-May-2016,227.0,234.9,226.8,234.45,232.17956628565648,1315013,15977,305319148.0,368038,27.99,8.1,7.45
1142,1142,1142,24-May-2016,221.05,224.9,221.05,224.4,223.56039286854687,623211,6565,139325296.0,162693,26.11,3.85,3.35
1143,1143,1143,23-May-2016,222.0,223.85,220.3,220.95,221.723529124026,960839,6444,213040614.0,344581,35.86,3.55,-1.05
1144,1144,1144,20-May-2016,225.55,226.3,219.5,220.05,222.105170707755,1474479,15606,327489410.0,529956,35.94,6.8,-5.5
1145,1145,1145,19-May-2016,226.5,228.35,224.45,225.55,226.48865388321445,996288,9725,225647928.0,243482,24.44,3.9,-0.95
1146,1146,1146,18-May-2016,223.75,227.15,221.85,226.25,225.0672061504133,937563,8318,211014685.0,120099,12.81,5.3,2.5
1147,1147,1147,17-May-2016,225.05,227.7,222.55,226.25,225.82921109210315,1639076,11431,370151240.0,629217,38.39,5.15,1.2
1148,1148,1148,16-May-2016,227.05,227.35,218.0,224.0,220.85631676540928,2233754,15810,493338681.0,899330,40.26,9.35,-3.05
1149,1149,1149,13-May-2016,231.0,231.0,223.55,226.55,226.46389803321802,2144620,14191,485679005.0,1032644,48.15,7.45,-4.45
1150,1150,1150,12-May-2016,228.1,233.25,228.1,231.85,230.286589087524,1594157,13373,367112978.0,532121,33.38,5.15,3.75
1151,1151,1151,11-May-2016,220.0,226.25,218.65,224.1,223.53202273971007,1218837,12055,272449100.0,215448,17.68,7.6,4.1
1152,1152,1152,10-May-2016,225.8,227.45,222.65,225.5,225.3245614713226,1034824,11249,233171264.0,185415,17.92,4.8,-0.3
1153,1153,1153,9-May-2016,220.0,226.0,219.25,225.3,223.2105851147024,1253156,15299,279717684.0,228837,18.26,6.75,5.3
1154,1154,1154,6-May-2016,213.85,220.0,213.2,218.15,216.80350181849843,1654112,14094,358617274.0,528642,31.96,6.8,4.3
1155,1155,1155,5-May-2016,215.0,219.7,213.9,214.85,216.41116570548482,1412844,11458,305755217.0,367907,26.04,5.8,-0.15
1156,1156,1156,4-May-2016,219.0,220.8,213.25,214.75,217.34396152724682,3652455,21347,793839039.0,1907295,52.22,7.55,-4.25
1157,1157,1157,3-May-2016,226.15,230.0,220.3,221.35,225.8734659683841,1656827,14956,374233257.0,419893,25.34,9.7,-4.8
1158,1158,1158,2-May-2016,228.0,230.65,225.4,226.95,227.3883019948233,1694135,17769,385226481.0,399047,23.55,5.25,-1.05
1159,1159,1159,29-April-2016,240.1,244.0,231.4,236.6,237.477882007543,5765894,51916,1369272295.0,663047,11.5,12.6,-3.5
1160,1160,1160,28-April-2016,245.5,248.15,239.05,240.15,241.71014923396496,1797111,11988,434379968.0,282510,15.72,9.1,-5.35
1161,1161,1161,27-April-2016,251.0,251.0,243.2,244.8,247.5068488525548,1362418,12830,337207786.0,421226,30.92,7.8,-6.2
1162,1162,1162,26-April-2016,252.0,254.7,246.5,254.1,251.2393271185756,1114015,11504,279884379.0,175567,15.76,8.2,2.1
1163,1163,1163,25-April-2016,253.85,255.3,251.15,253.1,252.87400690756718,771328,7242,195048802.0,152230,19.74,4.15,-0.75
1164,1164,1164,22-April-2016,257.0,257.15,250.25,251.95,252.31212450365746,887492,8324,223924992.0,201230,22.67,6.9,-5.05
1165,1165,1165,21-April-2016,246.0,257.65,245.3,253.05,252.97243859223244,2203915,24280,557529752.0,601632,27.3,12.35,7.05
1166,1166,1166,20-April-2016,238.95,239.8,234.05,238.15,236.9649531353442,860990,9406,204024455.0,143161,16.63,5.75,-0.8
1167,1167,1167,18-April-2016,243.1,243.55,234.7,236.75,236.97468337920154,690021,8915,163517508.0,114311,16.57,8.85,-6.35
1168,1168,1168,13-April-2016,232.3,244.1,232.3,241.0,240.2277632405637,1738068,19621,417532188.0,511534,29.43,11.8,8.7
1169,1169,1169,12-April-2016,225.0,230.7,224.1,228.65,228.3268738738401,800841,10246,182853522.0,169792,21.2,6.6,3.65
1170,1170,1170,11-April-2016,222.8,225.5,219.25,224.8,222.40509130177853,961208,10765,213777553.0,230858,24.02,6.25,2.0
1171,1171,1171,8-April-2016,220.25,223.75,219.5,221.4,221.8605849743604,500398,7621,111018593.0,116624,23.31,4.25,1.15
1172,1172,1172,7-April-2016,223.0,224.2,219.15,220.15,221.5471994475679,970255,12811,214957278.0,309653,31.91,5.05,-2.85
1173,1173,1173,6-April-2016,227.0,227.9,220.0,222.8,223.21415315636318,942984,13451,210487375.0,148687,15.77,7.9,-4.2
1174,1174,1174,5-April-2016,236.95,237.4,224.5,225.5,230.35796192725238,2161336,23005,497880956.0,738164,34.15,12.9,-11.45
1175,1175,1175,4-April-2016,240.4,241.0,234.75,238.5,238.03104114172717,689762,8286,164184767.0,154514,22.4,6.25,-1.9
1176,1176,1176,1-April-2016,235.85,239.8,232.5,238.6,235.96701292928105,1192255,16420,281332851.0,207888,17.44,7.3,2.75
1177,1177,1177,31-March-2016,238.0,241.0,233.65,236.55,237.5291302651224,1458157,15374,346354764.0,364567,25.0,7.35,-1.45
1178,1178,1178,30-March-2016,227.85,238.9,227.0,237.45,233.05696279968544,1029830,10644,240009052.0,322184,31.29,11.9,9.6
1179,1179,1179,29-March-2016,224.2,227.0,222.2,223.35,224.7691172409853,840184,6513,188847416.0,275093,32.74,4.8,-0.85
1180,1180,1180,28-March-2016,234.9,234.9,223.8,225.25,227.60049527484318,902933,7082,205507998.0,236051,26.14,11.1,-9.65
1181,1181,1181,23-March-2016,232.0,235.0,230.9,234.3,232.9750438039512,622090,5887,144931445.0,130402,20.96,4.1,2.3
1182,1182,1182,22-March-2016,235.4,235.4,230.7,233.7,233.0451960909664,829054,7556,193207052.0,124576,15.03,4.7,-1.7
1183,1183,1183,21-March-2016,233.0,235.4,231.5,234.8,234.1753904114552,1821924,10689,426649764.0,1002952,55.05,3.9,1.8
1184,1184,1184,18-March-2016,228.5,231.1,226.25,230.35,229.0504198824768,1824320,13718,417861262.0,463507,25.41,4.85,1.85
1185,1185,1185,17-March-2016,230.0,235.4,225.05,227.55,231.40701447223202,1774018,17144,410520209.0,352524,19.87,10.35,-2.45
1186,1186,1186,16-March-2016,220.2,227.3,218.5,226.45,222.79238505432426,1141387,9257,254292332.0,231354,20.27,8.8,6.25
1187,1187,1187,15-March-2016,223.1,224.8,220.6,221.35,222.2890687651257,839219,7965,186549210.0,201343,23.99,4.2,-1.75
1188,1188,1188,14-March-2016,218.1,222.55,217.3,221.7,218.1987386665976,5981765,11261,1305213578.0,5015333,83.84,5.25,3.6
1189,1189,1189,11-March-2016,214.9,218.5,212.6,213.8,215.22778425043708,747589,7519,160901924.0,132235,17.69,5.9,-1.1
1190,1190,1190,10-March-2016,217.6,218.65,214.55,215.45,216.3498642359984,1113329,10492,240868578.0,382762,34.38,4.1,-2.15
1191,1191,1191,9-March-2016,213.0,217.8,210.1,216.3,214.31731545556926,1166738,12195,250052156.0,301620,25.85,7.7,3.3
1192,1192,1192,8-March-2016,220.85,220.85,214.35,216.85,217.07622698597547,1185853,11165,257420495.0,271301,22.88,6.5,-4.0
1193,1193,1193,4-March-2016,221.4,224.3,218.9,220.5,221.6286606165193,1316001,12992,291663539.0,298293,22.67,5.4,-0.9
1194,1194,1194,3-March-2016,218.5,220.15,214.15,217.9,217.58988750179162,2309459,14560,502514924.0,892240,38.63,6.0,-0.6
1195,1195,1195,2-March-2016,211.0,221.25,210.4,220.2,217.24155759800152,3119136,27297,677605963.0,879467,28.2,10.85,9.2
1196,1196,1196,1-March-2016,195.1,206.7,193.8,205.1,201.813581504674,2224216,21657,448876997.0,651400,29.29,12.9,10.0
1197,1197,1197,29-February-2016,185.0,195.7,181.7,190.0,189.2610698694883,3013676,27603,570371544.0,553494,18.37,14.0,5.0
1198,1198,1198,26-February-2016,184.65,185.95,180.8,184.85,183.32864703468377,1554674,12140,285016281.0,406322,26.14,5.15,0.2
1199,1199,1199,25-February-2016,188.0,188.95,181.6,183.35,184.70636901634688,3211061,14712,593103418.0,1558534,48.54,7.35,-4.65
1200,1200,1200,24-February-2016,189.2,191.1,185.9,187.05,188.3476434016869,2713148,14685,511015032.0,1276434,47.05,5.2,-2.15
1201,1201,1201,23-February-2016,199.7,199.8,190.4,192.1,192.93582606874043,2090849,11773,403399679.0,997570,47.71,9.4,-7.6
1202,1202,1202,22-February-2016,198.0,201.2,196.5,198.45,198.52664158324922,2277999,9873,452243491.0,1445375,63.45,4.7,0.45
1203,1203,1203,19-February-2016,195.9,201.45,195.3,198.55,199.41990544983918,1446428,11764,288446535.0,309799,21.42,6.15,2.65
1204,1204,1204,18-February-2016,194.4,199.0,193.2,196.1,196.22668510446,3137758,15973,615711851.0,1346301,42.91,5.8,1.7
1205,1205,1205,17-February-2016,196.0,197.1,188.8,190.7,192.0505105007836,3741816,23118,718617673.0,1761422,47.07,8.3,-5.3
1206,1206,1206,16-February-2016,206.6,208.0,195.3,196.8,200.22609900159668,4406636,16516,882323536.0,2703985,61.36,12.7,-9.8
1207,1207,1207,15-February-2016,194.7,207.15,194.0,203.4,202.13513172597703,2917420,17557,589713076.0,1369245,46.93,13.15,8.7
1208,1208,1208,12-February-2016,198.4,198.4,190.6,194.2,193.73645164544465,4797852,25943,929518822.0,2124384,44.28,7.8,-4.2
1209,1209,1209,11-February-2016,204.0,206.9,197.95,199.35,201.47665431773723,4318593,25310,870095669.0,2374652,54.99,8.95,-4.65
1210,1210,1210,10-February-2016,203.7,209.4,202.1,207.15,204.30205250856454,4483002,16746,915886510.0,2914827,65.02,7.3,3.45
1211,1211,1211,9-February-2016,204.35,211.35,201.1,209.3,207.5573161477451,1779010,13536,369246541.0,555730,31.24,10.25,4.95
1212,1212,1212,8-February-2016,211.0,215.4,206.2,208.55,211.23596233101523,2786271,15182,588560636.0,1574849,56.52,9.2,-2.45
1213,1213,1213,5-February-2016,205.0,210.8,203.85,209.2,207.39053210513885,1481850,12268,307321660.0,439315,29.65,6.95,4.2
1214,1214,1214,4-February-2016,207.0,207.6,200.75,204.05,203.94851660478903,1409503,13730,287466046.0,267781,19.0,6.85,-2.95
1215,1215,1215,3-February-2016,207.5,208.5,202.85,204.1,205.79868050869862,1267155,13493,260778827.0,268937,21.22,5.65,-3.4
1216,1216,1216,2-February-2016,218.0,219.55,210.0,210.6,214.60829594524444,1876266,19764,402662249.0,451851,24.08,9.55,-7.4
1217,1217,1217,1-February-2016,227.65,229.0,215.9,217.15,221.25966282938214,1418451,18558,313845990.0,563659,39.74,13.1,-10.5
1218,1218,1218,29-January-2016,216.0,233.9,216.0,230.1,225.5694803671116,3017284,22265,680607184.0,979888,32.48,17.9,14.1
1219,1219,1219,28-January-2016,238.0,239.35,231.15,232.95,233.83986404178575,841435,6584,196761046.0,352198,41.86,8.2,-5.05
1220,1220,1220,27-January-2016,238.0,239.1,234.7,236.95,236.67740344771087,628649,8786,148787013.0,122117,19.43,4.4,-1.05
1221,1221,1221,25-January-2016,235.0,238.45,234.3,236.15,236.44138219593842,819768,12075,193827079.0,256268,31.26,4.15,1.15
1222,1222,1222,22-January-2016,233.0,234.9,230.0,232.75,232.61912219043,893998,9153,207961030.0,232015,25.95,4.9,-0.25
1223,1223,1223,21-January-2016,226.0,233.55,224.2,226.2,228.38209199001625,1109403,11440,253367778.0,215244,19.4,9.35,0.2
1224,1224,1224,20-January-2016,225.8,226.0,220.2,224.15,222.79339247048958,615631,7967,137158519.0,179565,29.17,5.8,-1.65
1225,1225,1225,19-January-2016,225.0,230.75,224.75,228.8,229.0392509484806,715091,8324,163783907.0,266600,37.28,6.0,3.8
1226,1226,1226,18-January-2016,224.55,228.65,217.8,222.7,223.475587003703,1056978,10362,236208779.0,233772,22.12,10.85,-1.85
1227,1227,1227,15-January-2016,236.0,236.85,222.0,224.55,229.406616547177,1032865,11531,236946065.0,306740,29.7,14.85,-11.45
1228,1228,1228,14-January-2016,234.9,239.8,231.95,235.3,235.5818710853069,1114551,14719,262568010.0,217547,19.52,7.85,0.4
1229,1229,1229,13-January-2016,238.3,242.75,231.1,238.8,237.10168370551685,1143074,9087,271024770.0,213867,18.71,11.65,0.5
1230,1230,1230,12-January-2016,240.1,241.95,235.7,236.85,237.5425812505967,1665557,8578,395640709.0,921139,55.31,6.25,-3.25
1231,1231,1231,11-January-2016,242.75,243.85,238.1,239.5,240.8935862903164,1035064,9097,249340279.0,268657,25.96,5.75,-3.25
1232,1232,1232,8-January-2016,245.75,247.75,244.0,244.95,246.05858420333232,779886,7412,191897645.0,246438,31.6,3.75,-0.8
1233,1233,1233,7-January-2016,246.0,247.8,242.0,247.0,245.38345838965924,1053392,8591,258484972.0,238557,22.65,5.8,1.0
1234,1234,1234,6-January-2016,256.4,256.6,249.65,250.1,251.8573236235316,2114015,14352,532430160.0,940896,44.51,6.95,-6.3
1235,1235,1235,5-January-2016,258.0,258.0,251.65,256.75,255.230463026296,1305563,9519,333219449.0,454827,34.84,6.35,-1.25
1236,1236,1236,4-January-2016,262.9,262.9,254.75,255.55,256.77259090418363,1315286,8281,337729394.0,351782,26.75,8.15,-7.35
1237,1237,1237,1-January-2016,261.0,263.5,258.1,263.0,261.32631002161787,1000098,9124,261351920.0,395117,39.51,5.4,2.0
1238,1238,1238,31-December-2015,263.65,263.85,260.25,261.45,262.8151947578946,941759,4953,247508575.0,454598,48.27,3.6,-2.2
